,orderID,Customer_ID,Product_ID,quantity,date
1156,4743685,1000195,P00182242,1,2020-05-28
1157,4173716,1000195,P00104542,1,2017-01-15
1158,3255760,1000195,P00143342,2,2019-02-12
1159,7385056,1000195,P00050342,2,2015-06-06
1160,9479251,1000195,P0099742,1,2015-04-03
1161,5103329,1000195,P00212342,3,2018-02-03
1162,7692403,1000195,P00277542,3,2019-05-23
1163,7865255,1000195,P00153642,2,2017-10-08
1164,5585801,1000195,P00244042,2,2020-07-03
1165,9062612,1000195,P00049442,3,2017-07-09
1166,6721499,1000195,P00068942,1,2017-04-27
1167,1286874,1000195,P00029842,3,2015-08-21
1168,8166107,1000195,P00226442,2,2020-09-08
1169,6413841,1000195,P00089242,3,2016-12-04
1170,8452032,1000195,P00037142,3,2016-07-17
1171,3816478,1000195,P00322742,1,2016-11-20
1172,1394140,1000195,P00168742,3,2020-07-21
1173,9310794,1000195,P00136442,2,2018-08-05
1174,6006625,1000195,P00324942,1,2016-05-22
1175,1815399,1000195,P00256642,2,2018-02-09
1176,6389770,1000195,P00158242,3,2017-08-12
1177,6277689,1000195,P00357942,3,2019-01-21
1178,2992819,1000195,P00003642,1,2020-11-15
1179,1134575,1000195,P00183142,3,2017-01-17
1180,3387140,1000195,P00241642,2,2020-11-04
1181,6078739,1000195,P00042842,1,2015-09-26
1182,3214184,1000195,P00330042,3,2020-09-19
1183,5888999,1000195,P00038342,2,2015-10-11
1184,9303248,1000195,P00270242,2,2015-08-31
1185,8684846,1000195,P00287542,3,2015-06-20
1186,5119026,1000195,P00279642,1,2019-08-23
1187,2140318,1000196,P00110542,2,2015-08-06
1188,2663543,1000196,P00034842,2,2020-07-03
1189,6905772,1000196,P00370242,2,2020-11-04
1190,2193745,1000196,P00059442,1,2019-12-07
1191,1132485,1000196,P00265242,3,2015-07-21
1192,2862871,1000197,P0099342,3,2017-04-29
1193,9067206,1000198,P00046742,3,2016-08-19
1194,4435469,1000198,P00021742,2,2020-12-19
1195,4172193,1000198,P00250542,3,2016-04-20
1196,8688443,1000198,P00351142,1,2015-01-04
1197,9082923,1000198,P00313342,3,2017-12-11
1198,8372428,1000198,P00316742,3,2020-02-28
1199,4761016,1000198,P00282642,1,2018-01-06
1200,2752611,1000198,P00190142,1,2019-05-24
1201,1308404,1000198,P00196142,3,2019-01-26
1202,6342291,1000198,P00187442,3,2015-10-11
1203,5445670,1000198,P00128242,1,2015-02-12
1204,5893791,1000198,P00303142,3,2016-07-04
1205,5704133,1000198,P00025442,1,2017-08-10
1206,4774607,1000198,P0097242,3,2020-04-24
1207,2032018,1000198,P00274142,1,2016-09-11
1208,8259450,1000198,P00277842,3,2018-01-15
1209,9941696,1000198,P00184442,2,2018-11-23
1210,6639757,1000198,P0095342,3,2018-01-16
1211,6557499,1000198,P00071442,2,2015-09-17
1212,1693325,1000199,P00118142,1,2019-06-14
1213,2102022,1000199,P00130742,1,2017-08-06
1214,3370517,1000199,P00048442,1,2015-05-17
1215,4692698,1000199,P00182742,2,2020-08-24
1216,5615365,1000199,P00128342,1,2020-09-09
1217,8791024,1000199,P00114942,1,2017-07-29
1218,5342543,1000199,P00102642,2,2019-07-22
1219,2838620,1000199,P00144642,3,2019-05-14
1220,9284494,1000199,P00153742,1,2015-05-19
1221,2506512,1000199,P00021342,1,2017-01-14
1222,3919444,1000199,P00226142,2,2016-02-05
1223,9460504,1000199,P00164342,3,2020-07-11
1224,2546627,1000199,P00041142,3,2020-12-31
1225,6735368,1000199,P00303442,2,2016-04-29
1226,1563847,1000199,P00222942,1,2019-08-12
1227,7739894,1000199,P00041042,3,2016-01-18
1228,2016929,1000200,P00240142,2,2015-05-05
1229,4837598,1000201,P00051442,2,2019-12-18
1230,5329405,1000201,P00126142,1,2017-02-12
1231,2543657,1000201,P00171542,2,2019-07-27
1232,4704420,1000201,P00059442,2,2015-03-01
1233,4355204,1000201,P00177942,1,2017-10-27
1234,9001901,1000202,P00117442,2,2017-04-04
1235,3096007,1000202,P00220442,1,2015-08-25
1236,4819116,1000202,P00227742,3,2018-04-24
1237,9224875,1000202,P00354342,2,2015-12-03
1238,6391076,1000202,P00223642,1,2015-04-06
1239,9586321,1000202,P00179642,3,2016-09-21
1240,5615859,1000202,P00059442,1,2020-01-05
1241,4949944,1000202,P00163142,2,2017-07-04
1242,4103307,1000202,P00093642,2,2019-09-30
1243,8112662,1000202,P00307642,2,2019-03-10
1244,8659016,1000202,P00277542,2,2018-11-10
1245,7499319,1000202,P00111142,3,2017-05-31
1246,9805818,1000202,P00321742,3,2016-12-25
1247,7136592,1000202,P00303742,2,2016-03-16
1248,6693229,1000202,P00022942,1,2015-04-07
1249,6050440,1000202,P00145442,1,2017-05-06
1250,5207860,1000202,P00272242,2,2020-04-13
1251,2983208,1000202,P00075742,3,2016-05-14
1252,8191452,1000202,P00224142,3,2020-06-05
1253,6098185,1000202,P00027642,2,2019-11-24
1254,4761917,1000202,P00265542,3,2020-03-09
1255,5577377,1000202,P00041742,2,2019-01-01
1256,1135114,1000202,P00046142,1,2018-05-22
1257,6818843,1000202,P00127242,2,2017-08-16
1258,5843020,1000202,P00244042,1,2015-08-26
1259,6671155,1000202,P00053542,3,2015-07-30
1260,4636689,1000202,P00240142,2,2017-03-29
1261,2461499,1000202,P00212942,2,2018-12-10
1262,9424546,1000202,P00227842,2,2018-02-25
1263,4678597,1000202,P00137242,1,2019-02-28
1264,4987587,1000202,P00207242,2,2017-04-26
1265,5202702,1000202,P00328342,2,2016-06-22
1266,1807719,1000202,P00055142,1,2015-03-15
1267,4318457,1000203,P00297042,3,2019-07-02
1268,7508115,1000203,P00289242,1,2018-01-02
1269,7648144,1000203,P00223942,3,2020-07-02
1270,5274001,1000204,P00370242,1,2017-05-28
1271,6469146,1000204,P00230842,1,2019-04-23
1272,2350810,1000204,P00193242,1,2020-03-16
1273,6708268,1000204,P00326842,1,2018-05-01
1274,1569604,1000204,P00042142,2,2015-08-24
1275,8789005,1000204,P00050742,1,2020-08-06
1276,3804358,1000204,P00144242,3,2015-10-09
1277,8602182,1000204,P00266542,1,2015-11-02
1278,8731420,1000204,P00352842,3,2017-05-19
1279,1506189,1000204,P00242742,3,2018-02-15
1280,1717698,1000204,P00117942,1,2018-07-01
1281,9479445,1000204,P00258742,1,2015-07-26
1282,9174426,1000204,P00282642,3,2015-05-31
1283,9020348,1000204,P00003242,1,2020-11-09
1284,3507848,1000204,P00015642,1,2020-05-30
1285,3436072,1000204,P00120842,2,2020-10-25
1286,4778890,1000205,P00112542,2,2015-09-20
1287,1896758,1000205,P00304442,1,2018-01-23
1288,8446949,1000205,P00114042,1,2017-02-13
1289,9662733,1000205,P00357242,1,2015-07-14
1290,9287928,1000205,P00118542,2,2015-07-25
1291,1311114,1000205,P00319342,1,2016-11-27
1292,2009264,1000205,P00118442,3,2015-07-22
1293,5692181,1000205,P00313442,1,2019-03-25
1294,2937860,1000205,P00031042,2,2017-09-15
1295,3638361,1000206,P00285842,1,2018-01-10
1296,9371007,1000206,P00161142,2,2015-10-13
1297,6168982,1000208,P00010742,3,2020-12-10
1298,6114678,1000208,P00200642,3,2019-09-22
1299,7406276,1000208,P00213242,3,2018-12-24
1300,8080588,1000208,P00173342,1,2020-04-02
1301,6353576,1000208,P00343042,3,2020-09-24
1302,4523043,1000208,P00326242,2,2020-04-10
1303,4086573,1000209,P00196742,2,2020-05-21
1304,3296755,1000210,P00063342,1,2018-11-08
1305,5034449,1000210,P00016542,1,2020-11-01
1306,6168992,1000210,P00129342,3,2015-12-22
1307,9743833,1000211,P00332242,1,2019-07-31
1308,8987451,1000211,P00135742,2,2018-04-12
1309,9825590,1000211,P00142142,3,2017-04-14
1310,2799193,1000212,P00025542,1,2017-05-10
1311,9083456,1000212,P00128742,1,2020-09-22
1312,4326674,1000212,P00087442,3,2015-07-15
1313,1441416,1000212,P00335242,3,2017-10-22
1314,9358669,1000212,P00048742,1,2015-02-10
1315,8370390,1000214,P00334242,3,2019-03-23
1316,7219814,1000214,P00351142,2,2016-08-17
1317,8208912,1000214,P00212742,3,2018-02-10
1318,5961384,1000214,P00150542,1,2017-02-24
1319,6463573,1000214,P00247042,3,2016-04-21
1320,4379279,1000214,P00161242,3,2019-01-13
1321,4623261,1000215,P00351342,2,2020-09-09
1322,2113552,1000215,P00000142,2,2017-07-21
1323,7401730,1000216,P00152742,2,2018-10-18
1324,1063333,1000216,P00295942,1,2016-06-25
1325,1024333,1000216,P00205442,1,2016-04-01
1326,1382547,1000216,P00033342,1,2017-03-14
1327,5594175,1000216,P00101242,1,2019-02-17
1328,4238209,1000216,P00150542,1,2015-10-28
1329,9367402,1000216,P00205242,2,2015-03-30
1330,5311175,1000216,P00302042,3,2016-08-17
1331,1862016,1000216,P00362442,2,2019-03-06
1332,1375173,1000216,P00335242,3,2019-03-24
1333,9490627,1000216,P00206642,2,2020-10-15
1334,9082436,1000216,P00045342,2,2019-05-18
1335,1541497,1000216,P00260142,3,2018-10-09
1336,5489877,1000216,P00129342,2,2019-08-08
1337,1149442,1000216,P00088542,3,2018-12-23
1338,5641872,1000216,P00085542,3,2018-03-27
1339,1992352,1000216,P00214742,3,2016-01-23
1340,7877807,1000216,P00344842,2,2020-05-01
1341,2307237,1000216,P00110942,2,2015-05-04
1342,6317092,1000216,P00086442,2,2017-06-01
1343,7589803,1000216,P00111042,2,2018-10-15
1344,8759430,1000216,P00119642,1,2020-09-30
1345,5465978,1000216,P00362542,2,2015-05-31
1346,4561687,1000216,P00120042,1,2019-06-23
1347,6199735,1000216,P00274042,3,2018-05-28
1348,8694229,1000216,P00246942,3,2020-03-27
1349,8080575,1000216,P00277642,2,2016-12-25
1350,9565324,1000216,P00032842,1,2018-04-20
1351,3505755,1000216,P00331642,3,2017-06-17
1352,9865305,1000216,P00297942,3,2018-11-15
1353,6102003,1000216,P00102542,3,2018-07-23
1354,8391027,1000216,P00191742,3,2017-12-24
1355,7467057,1000216,P00303042,2,2020-03-02
1356,3377735,1000216,P00281942,2,2017-02-02
1357,8113503,1000216,P00295242,1,2015-04-07
1358,4763474,1000216,P00150342,3,2020-05-09
1359,7411095,1000216,P00289242,2,2020-04-18
1360,4200132,1000217,P00334242,1,2016-08-25
1361,5029252,1000218,P00295842,1,2020-07-25
1362,4288801,1000218,P00178042,2,2020-06-20
1363,4480593,1000218,P00366542,3,2019-06-09
1364,2102333,1000219,P00351342,2,2015-05-23
1365,3267053,1000219,P00361842,2,2020-10-31
1366,1910770,1000220,P00366542,1,2018-04-18
1367,9652732,1000220,P00334242,3,2016-08-23
1368,2966111,1000220,P00184142,1,2017-11-22
1369,4090901,1000221,P00326742,1,2017-01-15
1370,6154127,1000222,P00114342,1,2020-07-25
1371,6343541,1000222,P00249042,2,2017-02-14
1372,3941543,1000222,P00265242,3,2016-08-12
1373,7303939,1000223,P00145042,1,2017-07-02
1374,9451210,1000223,P00242742,2,2015-05-20
1375,3068899,1000223,P00136342,2,2019-06-07
1376,9958440,1000223,P00331942,3,2019-06-15
1377,7845784,1000223,P00102042,3,2015-08-05
1378,4643216,1000223,P00218842,3,2015-07-18
1379,5424539,1000223,P00057742,3,2017-11-10
1380,8357815,1000223,P00102942,2,2015-04-24
1381,9666814,1000223,P00058042,3,2020-01-16
1382,9423638,1000225,P00022642,2,2015-07-03
1383,7223762,1000225,P00268442,1,2015-12-19
1384,2639287,1000225,P00242742,2,2019-05-21
1385,9816398,1000225,P00139942,1,2018-08-25
1386,5481246,1000225,P00248142,1,2016-01-13
1387,2973117,1000225,P00114642,3,2016-12-14
1388,3871926,1000225,P00148642,2,2020-12-17
1389,7942721,1000225,P00255742,2,2015-02-01
1390,6366907,1000225,P00004742,2,2017-08-23
1391,7646598,1000225,P00101942,1,2017-01-20
1392,8219173,1000225,P00106942,3,2015-12-03
1393,8918983,1000225,P00112542,3,2015-08-14
1394,3159352,1000225,P00121342,1,2019-09-15
1395,8212166,1000225,P00111842,2,2018-10-22
1396,7590251,1000225,P00304142,3,2018-06-25
1397,2989615,1000225,P00249842,2,2019-04-13
1398,1637310,1000225,P00008542,3,2020-10-17
1399,9360899,1000225,P00323442,1,2018-09-13
1400,8793633,1000225,P00129442,3,2016-04-24
1401,8671074,1000225,P00303742,1,2017-03-01
1402,9883674,1000225,P00021042,1,2020-04-25
1403,3487595,1000227,P00278642,3,2020-03-10
1404,1459677,1000227,P00250842,1,2018-11-22
1405,1581207,1000228,P00256642,3,2018-12-09
1406,4634209,1000229,P00367042,2,2015-01-04
1407,3542304,1000229,P00166242,3,2017-10-19
1408,3318756,1000229,P00307342,2,2019-06-15
1409,8706645,1000229,P00335542,2,2020-08-17
1410,6178873,1000229,P00363742,2,2019-09-11
1411,9651495,1000229,P00225042,1,2019-03-04
1412,4638238,1000229,P00129542,3,2016-12-24
1413,6680004,1000229,P00002642,1,2019-01-23
1414,5215071,1000229,P00156742,1,2020-07-20
1415,3164047,1000229,P00110742,2,2018-04-29
1416,7109951,1000229,P00057642,2,2015-12-16
1417,8833334,1000230,P00351342,2,2018-06-14
1418,1110085,1000230,P00312742,2,2017-07-15
1419,7313178,1000230,P00216342,1,2016-01-17
1420,9003414,1000230,P00234542,3,2019-03-03
1421,2984196,1000230,P00140742,1,2017-05-28
1422,2640416,1000230,P00173842,2,2016-08-04
1423,9839013,1000230,P00105142,3,2015-10-21
1424,8541711,1000230,P00277642,2,2015-10-25
1425,2863311,1000230,P00313542,2,2019-01-17
1426,1868498,1000231,P00270942,3,2016-07-12
1427,6420633,1000231,P00201342,2,2019-03-30
1428,9176903,1000231,P00205942,1,2018-05-18
1429,4533595,1000231,P00327342,3,2015-03-09
1430,5499936,1000232,P00328142,3,2019-02-01
1431,7725476,1000232,P00089142,1,2020-06-20
1432,9656282,1000232,P00216342,1,2016-09-17
1433,2414436,1000232,P00127942,1,2018-05-23
1434,3175340,1000233,P00194542,3,2016-12-03
1435,1983904,1000233,P0096442,1,2016-12-29
1436,5625264,1000234,P00288542,2,2020-05-15
1437,7578317,1000234,P00024742,2,2018-02-02
1438,5769606,1000235,P00053642,3,2015-06-04
1439,8245134,1000235,P00173342,2,2015-10-24
1440,3987591,1000235,P00280742,1,2018-09-05
1441,4255595,1000235,P00101842,1,2017-12-14
1442,5289599,1000235,P00138542,2,2016-07-18
1443,1016257,1000235,P00011342,3,2015-08-22
1444,9131738,1000235,P00002942,3,2019-07-07
1445,9113855,1000235,P00116142,3,2017-12-29
1446,8205726,1000235,P00024142,2,2020-11-28
1447,8434075,1000235,P00258442,2,2017-10-29
1448,9471547,1000235,P00246342,3,2017-10-18
1449,2225945,1000235,P00331342,2,2017-08-29
1450,5905290,1000235,P00360742,1,2017-09-21
1451,4234088,1000235,P00120442,1,2015-02-14
1452,5607886,1000235,P00289342,3,2016-05-07
1453,9319523,1000235,P00150542,1,2015-03-11
1454,6636533,1000235,P00196042,3,2019-04-02
1455,1341914,1000235,P00276142,1,2018-05-30
1456,9814516,1000235,P00176942,1,2020-02-15
1457,4042283,1000236,P00112142,2,2015-05-22
1458,7008903,1000236,P00044442,1,2016-10-11
1459,3334782,1000237,P00102342,2,2016-04-07
1460,1655245,1000237,P00255842,3,2020-07-05
1461,4686378,1000237,P00338442,1,2015-11-04
1462,1233752,1000237,P00145042,1,2016-06-15
1463,2772875,1000237,P00117942,1,2018-03-09
1464,1898858,1000237,P00139942,3,2020-09-16
1465,2525228,1000237,P00045342,3,2019-12-05
1466,3994898,1000237,P00145842,3,2017-12-10
1467,6289022,1000238,P00216542,3,2020-04-24
1468,3669486,1000238,P00350042,3,2015-06-08
1469,8333759,1000238,P00355942,3,2019-03-31
1470,5697265,1000238,P00295542,2,2016-08-12
1471,2263951,1000238,P00114342,2,2018-11-18
1472,7589386,1000238,P00118142,2,2019-04-15
1473,3918371,1000238,P00091142,2,2017-04-02
1474,4286529,1000238,P00026542,3,2016-07-30
1475,1284668,1000238,P00242042,3,2016-03-10
1476,9129784,1000238,P00205442,3,2017-02-28
1477,7302573,1000238,P00184342,3,2016-12-17
1478,4464849,1000238,P00049542,1,2016-05-24
1479,7909377,1000238,P00155642,3,2018-02-02
1480,3274640,1000238,P00347342,2,2016-01-11
1481,6117015,1000239,P00112442,2,2017-06-25
1482,3073577,1000239,P00106742,2,2015-08-31
1483,6900821,1000239,P00120842,1,2019-06-29
1484,5728504,1000239,P00007142,3,2020-06-20
1485,6062526,1000239,P00365242,2,2020-02-10
1486,5986050,1000240,P00106742,3,2017-06-22
1487,4795439,1000240,P00221442,3,2019-01-27
1488,5197729,1000240,P00128742,3,2018-11-08
1489,1359091,1000240,P00192042,3,2016-01-31
1490,9430289,1000242,P00167942,1,2017-10-13
1491,9212411,1000242,P00073842,1,2015-05-21
1492,8083973,1000242,P00147742,1,2015-10-29
1493,3438355,1000242,P00127442,1,2019-07-16
1494,8906480,1000242,P00003942,2,2018-09-22
1495,1139176,1000242,P00127642,2,2018-03-15
1496,7693774,1000242,P00187442,2,2019-04-02
1497,2779684,1000242,P00201442,2,2017-11-15
1498,4515805,1000242,P00212242,3,2018-07-13
1499,8265882,1000242,P00370342,2,2016-01-22
1500,7493621,1000242,P00278942,3,2017-08-07
1501,4270387,1000243,P00100842,1,2018-12-01
1502,1513875,1000243,P00116842,2,2015-02-12
1503,4904602,1000244,P00351342,1,2016-09-17
1504,5003742,1000244,P00014642,2,2016-05-18
1505,2054489,1000244,P00258742,2,2016-04-15
1506,4817341,1000244,P00285642,2,2019-01-26
1507,2721228,1000245,P00112542,3,2018-10-31
1508,7442643,1000245,P00145442,2,2016-05-03
1509,7554627,1000245,P00233342,1,2015-12-06
1510,5512603,1000245,P00246042,2,2019-09-20
1511,9813362,1000245,P00204342,1,2020-01-13
1512,8867761,1000245,P00025042,1,2016-11-26
1513,7820625,1000245,P00066542,3,2015-01-23
1514,6794571,1000245,P00114342,3,2016-07-17
1515,4520096,1000245,P00177342,1,2015-02-21
1516,1773728,1000245,P00285442,1,2018-03-06
1517,5135529,1000245,P00089442,3,2018-04-16
1518,1692309,1000245,P00176042,2,2015-06-07
1519,7095427,1000245,P00029242,2,2019-07-01
1520,6992060,1000245,P00322942,3,2016-11-27
1521,7117349,1000245,P00154642,2,2018-05-12
1522,5187188,1000245,P00121142,2,2019-02-20
1523,1663703,1000245,P00266042,1,2017-12-21
1524,8542095,1000245,P00177642,2,2015-09-23
1525,2877249,1000245,P00212242,1,2016-01-21
1526,9354230,1000245,P00281642,3,2020-08-22
1527,6529895,1000245,P00321742,3,2018-03-05
1528,2623342,1000245,P00178042,3,2018-08-17
1529,8658565,1000245,P00282442,3,2017-03-01
1530,2610688,1000245,P00100842,3,2019-06-26
1531,2035780,1000245,P00190042,2,2015-02-08
1532,6722908,1000245,P00042742,1,2019-02-09
1533,2490240,1000245,P00001242,3,2016-02-21
1534,9659904,1000245,P00136342,3,2016-08-15
1535,4891725,1000245,P00182742,2,2017-07-11
1536,2556820,1000245,P00198742,2,2015-02-16
1537,8201069,1000245,P00339942,2,2019-09-27
1538,4082996,1000245,P00063342,2,2019-05-04
1539,7113254,1000245,P00346542,3,2015-10-26
1540,8397185,1000245,P00100442,2,2018-07-24
1541,9338503,1000245,P00029542,2,2015-07-22
1542,7883359,1000245,P0098342,2,2017-03-23
1543,2395272,1000245,P00244342,1,2016-04-04
1544,9180466,1000245,P00280642,3,2018-10-21
1545,4437021,1000245,P00244442,3,2019-11-09
1546,2021580,1000245,P00105442,2,2020-09-04
1547,4462602,1000245,P00232342,2,2020-02-24
1548,6241268,1000245,P00194142,2,2017-09-18
1549,3190932,1000245,P00313942,1,2018-08-04
1550,4466147,1000245,P00272242,3,2016-08-31
1551,8034635,1000245,P00084342,3,2017-07-15
1552,8230720,1000246,P00271142,3,2016-06-17
1553,6197886,1000249,P00138542,1,2016-06-26
1554,4106466,1000249,P00198642,2,2020-09-27
1555,9130134,1000249,P00161442,3,2016-03-16
1556,1075967,1000249,P00250242,1,2015-12-28
1557,6650935,1000250,P00115842,1,2020-04-12
1558,9661866,1000250,P00327842,2,2016-09-12
1559,1946244,1000251,P00117542,2,2016-10-29
1560,2806434,1000251,P00128142,3,2015-08-18
1561,2605794,1000252,P00338542,3,2019-06-30
1562,1594006,1000252,P00144642,1,2020-02-14
1563,3863043,1000252,P00073842,3,2019-11-23
1564,7591601,1000252,P00021142,3,2020-02-18
1565,7917907,1000253,P00043542,2,2017-11-08
1566,2225711,1000254,P00113242,2,2016-12-02
1567,3605808,1000255,P00102842,2,2015-11-03
1568,5097239,1000255,P00041842,1,2017-01-22
1569,1010022,1000255,P00260042,3,2020-11-12
1570,8452915,1000255,P00118542,3,2020-10-17
1571,2552564,1000255,P00242642,3,2017-03-27
1572,6424593,1000255,P00117442,3,2015-02-01
1573,4433354,1000255,P00057342,1,2018-03-30
1574,3085710,1000255,P00104842,1,2016-03-17
1575,7913602,1000255,P00231942,1,2018-02-25
1576,5406251,1000255,P00174142,1,2019-10-08
1577,8820864,1000255,P00161542,3,2015-10-07
1578,6645491,1000255,P00025442,2,2016-04-17
1579,2613680,1000255,P00057642,3,2018-01-20
1580,1307568,1000255,P00260442,3,2019-05-08
1581,2089298,1000255,P00111142,3,2018-03-31
1582,1884570,1000255,P00016842,3,2019-03-28
1583,6054197,1000256,P00255942,3,2016-04-17
1584,7440182,1000256,P00004242,3,2018-02-15
1585,2980958,1000257,P00161542,3,2018-08-03
1586,7522405,1000257,P00004742,1,2019-03-04
1587,5990502,1000257,P00046142,3,2017-02-28
1588,7824903,1000257,P00010242,1,2016-12-02
1589,9345073,1000258,P00268342,1,2016-01-09
1590,2251845,1000258,P00293242,1,2016-12-25
1591,9726115,1000258,P00044142,1,2020-02-24
1592,4460330,1000259,P00002542,3,2016-05-31
1593,3251385,1000259,P00046742,3,2015-10-27
1594,7459197,1000259,P00144642,3,2015-12-04
1595,9604903,1000259,P00106742,3,2015-01-11
1596,5123772,1000259,P00052842,3,2015-03-06
1597,4153041,1000259,P00111142,3,2016-09-02
1598,3963734,1000259,P00184142,1,2015-06-05
1599,8681203,1000260,P00167942,3,2019-01-29
1600,7258535,1000260,P00274042,3,2018-09-25
1601,6690701,1000260,P00223542,2,2017-05-29
1602,5435322,1000260,P00057942,3,2016-07-08
1603,4065855,1000260,P00046742,2,2020-11-12
1604,3562503,1000260,P00243942,1,2017-09-18
1605,4746150,1000260,P00346342,2,2015-12-24
1606,9406205,1000260,P00122442,1,2018-06-25
1607,4826554,1000260,P00298942,2,2020-08-29
1608,4582688,1000260,P00016742,2,2017-06-18
1609,6596873,1000260,P00042542,1,2019-06-29
1610,5603422,1000260,P00078842,3,2017-07-30
1611,4895507,1000261,P00111842,1,2018-09-14
1612,6383014,1000261,P00111042,2,2019-01-21
1613,6075677,1000261,P00084842,3,2018-12-28
1614,3404503,1000261,P00014542,3,2018-06-14
1615,6242908,1000261,P00214442,3,2018-10-03
1616,3662376,1000261,P00313542,2,2020-08-28
1617,9490240,1000261,P00121142,2,2016-01-02
1618,7513764,1000261,P00216742,2,2018-10-28
1619,5780933,1000261,P00050242,3,2019-06-06
1620,2144008,1000261,P00348242,2,2019-11-09
1621,6859761,1000261,P00006142,3,2020-10-29
1622,5226222,1000261,P00233442,2,2019-09-13
1623,9886577,1000261,P00024342,3,2016-04-05
1624,4028183,1000261,P00024242,3,2017-08-19
1625,9678180,1000261,P00093342,3,2019-03-02
1626,8948359,1000261,P00214342,2,2019-07-25
1627,5336637,1000262,P00025442,1,2020-05-17
1628,2456800,1000262,P00345842,2,2016-03-26
1629,2880030,1000262,P00333642,1,2016-10-12
1630,7585198,1000262,P00345742,2,2015-12-23
1631,4366117,1000262,P00155442,1,2018-05-24
1632,1672178,1000262,P00277542,2,2019-02-09
1633,1815579,1000262,P00035842,2,2015-05-07
1634,7992340,1000262,P00364442,1,2020-01-15
1635,7926740,1000263,P00221442,1,2018-05-30
1636,4940182,1000263,P00154042,1,2020-07-05
1637,2245637,1000263,P00199442,3,2016-11-12
1638,6572978,1000263,P00145442,3,2016-11-13
1639,6932483,1000263,P00245642,3,2018-01-16
1640,9876786,1000264,P00115942,1,2019-01-25
1641,1891218,1000264,P00346042,1,2016-04-02
1642,9849809,1000264,P00085942,2,2016-09-19
1643,5870853,1000264,P00282242,2,2015-03-13
1644,4070521,1000264,P00034042,1,2019-04-15
1645,7358096,1000264,P00180342,1,2015-11-26
1646,8310609,1000264,P00100442,2,2016-02-22
1647,6335629,1000264,P00015342,1,2016-08-26
1648,7614550,1000264,P00113642,2,2020-05-09
1649,7538598,1000264,P00049542,2,2017-03-30
1650,9331738,1000264,P00001042,2,2019-06-28
1651,3689919,1000264,P00327842,3,2017-07-27
1652,7565727,1000265,P00135742,2,2018-05-08
1653,4919414,1000265,P00273442,3,2019-05-03
1654,3382544,1000266,P00110842,2,2018-03-10
1655,3371859,1000266,P00083942,1,2016-07-28
1656,2619821,1000266,P00083842,2,2019-11-27
1657,7181243,1000266,P00117842,2,2019-03-26
1658,7597977,1000267,P00051442,3,2018-04-12
1659,2230792,1000267,P00156442,2,2016-01-02
1660,2632550,1000267,P00318742,3,2018-07-26
1661,8116947,1000267,P00303242,1,2019-12-24
1662,6760357,1000267,P00148042,3,2019-11-05
1663,9008840,1000267,P00053042,1,2017-06-18
1664,2767411,1000267,P00161442,1,2016-02-09
1665,1051297,1000268,P00044442,2,2015-07-10
1666,6143140,1000268,P00035842,3,2017-06-07
1667,1989751,1000268,P00129542,3,2018-08-14
1668,2693149,1000268,P00057442,1,2019-06-05
1669,4394379,1000268,P00139942,1,2015-03-01
1670,9161576,1000268,P00250342,1,2020-05-07
1671,7203206,1000268,P00252042,1,2017-03-25
1672,9737385,1000268,P00004642,2,2018-12-30
1673,1530805,1000268,P00158042,2,2015-05-01
1674,1830193,1000268,P00143342,2,2018-11-02
1675,9155669,1000268,P00110942,1,2016-07-07
1676,7880641,1000268,P00115142,1,2017-01-30
1677,3996849,1000268,P00259142,2,2019-11-16
1678,7549081,1000268,P00282042,1,2019-07-20
1679,4938543,1000269,P00047942,2,2019-06-14
1680,9899070,1000269,P00131542,3,2015-02-21
1681,2455603,1000270,P00264242,2,2018-07-02
1682,2998880,1000270,P00343442,1,2018-03-29
1683,9453574,1000270,P00025442,1,2020-10-27
1684,6581677,1000271,P00110842,1,2019-05-16
1685,8908537,1000271,P00220442,2,2019-08-17
1686,5376738,1000271,P00254642,2,2016-12-22
1687,8312034,1000271,P00303242,2,2016-02-02
1688,2897821,1000271,P00031042,2,2016-07-26
1689,8477233,1000271,P00172842,3,2019-05-21
1690,3521490,1000271,P00030942,1,2020-05-03
1691,9527897,1000271,P00320842,2,2016-11-28
1692,2257329,1000271,P00083942,2,2015-01-02
1693,8687344,1000271,P00295942,1,2020-06-12
1694,5323307,1000271,P00048142,3,2016-03-20
1695,1683138,1000271,P00129342,3,2020-08-12
1696,1746489,1000271,P00022542,3,2016-03-08
1697,9984067,1000271,P00074242,2,2017-11-03
1698,8353837,1000271,P00018142,3,2020-08-26
1699,8870772,1000272,P00229942,1,2019-03-03
1700,3467282,1000272,P00355642,2,2019-06-24
1701,4233938,1000272,P00118442,3,2016-02-10
1702,1929324,1000272,P00142942,2,2018-02-21
1703,9331496,1000272,P00035342,1,2015-01-19
1704,9469606,1000272,P00161542,2,2020-05-21
1705,5574407,1000272,P00171542,3,2019-08-15
1706,6955434,1000272,P00017542,3,2017-08-23
1707,3552302,1000272,P00217942,3,2019-04-28
1708,5058701,1000272,P00195442,1,2016-07-12
1709,7159517,1000272,P00350342,1,2018-02-20
1710,1795067,1000272,P00346042,3,2015-04-24
1711,1570927,1000272,P00072542,2,2015-04-26
1712,7039938,1000272,P00113942,3,2017-04-03
1713,6555395,1000272,P00178242,1,2017-05-23
1714,8274270,1000272,P00205942,3,2020-04-11
